epoch,train_loss,val_loss,val_cindex_global
78,-0.7754433105389277,-0.7262388281524181,0.4683686751729253
79,-0.7800455302000046,-0.7274940758943558,0.4701524164131438
80,-0.7667918423811595,-0.7288285978138447,0.4699185699798695
81,-0.7734305183092753,-0.7300451658666134,0.46712906204119936
82,-0.8036217421293259,-0.7312345802783966,0.46438723153067246
83,-0.8254778042435647,-0.7325345389544964,0.4584570676111338
84,-0.854061171412468,-0.7337801828980446,0.4585244214381934
85,-0.8504518757263819,-0.7350138239562511,0.4585690717280419
86,-0.8293514082829158,-0.7361957542598248,0.45919039186305227
87,-0.8209874888261159,-0.7373542338609695,0.4575981171199806
88,-0.7990041916569074,-0.7386552356183529,0.45942575186547396
89,-0.782925953467687,-0.7397760823369026,0.4604844934840848
90,-0.8107911000649134,-0.7409501783549786,0.4595089981685813
91,-0.8199604313820601,-0.7421404644846916,0.45454524814966174
92,-0.8509598016738892,-0.7435155510902405,0.4564092085546928
93,-0.8858570367097854,-0.7447442337870598,0.4581475427204892
94,-0.855913316210111,-0.7459751665592194,0.4569911758918706
95,-0.9033998926480611,-0.747293945401907,0.45798937474458523
96,-0.8127469797929128,-0.7483999393880367,0.4576230910109128
97,-0.7883060495058696,-0.7494583316147327,0.4585630174514523
98,-0.8604949156443278,-0.7505067735910416,0.4592055275545263
99,-0.7952405083924532,-0.7516041919589043,0.4590314671025746
100,-0.8651284647484621,-0.7525249123573303,0.4546360622985061
