gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
GATA6,4,512,0.78125,78,15.384615384615385
CUX1,4,512,0.78125,169,33.33333333333333
GATA3,4,512,0.78125,145,28.59960552268245
KMT2B,4,512,0.78125,243,47.928994082840234
ATF7IP,4,512,0.78125,74,14.595660749506903
MED23,4,512,0.78125,81,15.976331360946746
SMG1,4,512,0.78125,34,6.70611439842209
SMARCA1,4,512,0.78125,119,23.471400394477318
FOLH1,4,512,0.78125,80,15.779092702169626
FBXW7,4,512,0.78125,130,25.64102564102564
FBLN2,4,512,0.78125,51,10.059171597633137
MGAM,4,512,0.78125,178,35.108481262327416
DDX4,4,512,0.78125,39,7.6923076923076925
ARID4B,4,512,0.78125,58,11.439842209072978
BCR,4,512,0.78125,80,15.779092702169626
PDCD11,4,512,0.78125,121,23.86587771203156
PPM1D,4,512,0.78125,48,9.467455621301776
MCM7,4,512,0.78125,166,32.74161735700197
REST,4,512,0.78125,89,17.554240631163708
NKX2-1,4,512,0.78125,78,15.384615384615385
IRS1,4,512,0.78125,43,8.481262327416173
CHRDL1,4,512,0.78125,117,23.076923076923077
IKBKE,4,512,0.78125,49,9.664694280078894
ABCC4,4,512,0.78125,130,25.64102564102564
ZNF217,4,512,0.78125,51,10.059171597633137
KAT6A,4,512,0.78125,54,10.650887573964498
TYK2,4,512,0.78125,136,26.82445759368836
XIAP,4,512,0.78125,119,23.471400394477318
TRAF5,4,512,0.78125,51,10.059171597633137
NRG1,4,512,0.78125,56,11.045364891518737
MDGA2,4,512,0.78125,86,16.962524654832347
PDZD2,4,512,0.78125,45,8.875739644970414
GRM3,4,512,0.78125,145,28.59960552268245
PRPF40B,4,512,0.78125,78,15.384615384615385
TP53BP1,4,512,0.78125,68,13.41222879684418
MKNK1,4,512,0.78125,200,39.447731755424066
IRS4,4,512,0.78125,117,23.076923076923077
PRF1,4,512,0.78125,106,20.907297830374755
POLE,4,512,0.78125,83,16.370808678500985
PML,4,512,0.78125,64,12.6232741617357
IRF8,4,512,0.78125,48,9.467455621301776
NCOR2,4,512,0.78125,75,14.792899408284024
CHST11,4,512,0.78125,74,14.595660749506903
CLTCL1,4,512,0.78125,78,15.384615384615385
NUMA1,4,512,0.78125,74,14.595660749506903
CDH1,4,512,0.78125,43,8.481262327416173
NSD3,4,512,0.78125,0,0.0
NR2F2,4,512,0.78125,68,13.41222879684418
MYO18A,4,512,0.78125,37,7.297830374753452
NEGR1,4,512,0.78125,200,39.447731755424066
