gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
TRIB3,0,80,0.0,24,30.0
TONSL,0,80,0.0,24,30.0
TNFSF13,0,80,0.0,30,37.5
TNFRSF11A,0,80,0.0,18,22.5
TMSB4XP8,0,80,0.0,0,0.0
TMEM30A,0,80,0.0,29,36.25
TLE3,0,80,0.0,24,30.0
TLE2,0,80,0.0,24,30.0
AKT1,0,80,0.0,37,46.25
TIPARP,0,80,0.0,23,28.749999999999996
TIGAR,0,80,0.0,0,0.0
TERC,0,80,0.0,23,28.749999999999996
A1CF,0,80,0.0,19,23.75
ABI1,0,80,0.0,23,28.749999999999996
AMER1,0,80,0.0,30,37.5
ALK,0,80,0.0,15,18.75
ALDH2,0,80,0.0,20,25.0
AKT2,0,80,0.0,20,25.0
TLE1,0,80,0.0,26,32.5
POLH,0,80,0.0,16,20.0
PHLPP1,0,80,0.0,18,22.5
PHF19,0,80,0.0,22,27.500000000000004
PHF1,0,80,0.0,16,20.0
PDCD11,0,80,0.0,30,37.5
PCSK7,0,80,0.0,22,27.500000000000004
PC,0,80,0.0,18,22.5
PARP3,0,80,0.0,49,61.25000000000001
SEPTIN6,0,80,0.0,0,0.0
PAK3,0,80,0.0,30,37.5
PAG1,0,80,0.0,18,22.5
ONECUT2,0,80,0.0,18,22.5
NUTM2A,0,80,0.0,26,32.5
NQO1,0,80,0.0,28,35.0
NHERF1,0,80,0.0,0,0.0
NBEAP1,0,80,0.0,25,31.25
MYO18A,0,80,0.0,21,26.25
MS4A1,0,80,0.0,19,23.75
PARP2,0,80,0.0,37,46.25
SEPTIN5,0,80,0.0,0,0.0
SEC31A,0,80,0.0,37,46.25
SAMD9,0,80,0.0,23,28.749999999999996
S1PR2,0,80,0.0,21,26.25
RUNX2,0,80,0.0,17,21.25
RPS6KB1,0,80,0.0,26,32.5
RPS15,0,80,0.0,24,30.0
RNF217-AS1,0,80,0.0,0,0.0
RNASEH2B,0,80,0.0,40,50.0
POU3F2,0,80,0.0,35,43.75
RIOK2,0,80,0.0,23,28.749999999999996
RASGEF1A,0,80,0.0,18,22.5
PUM1,0,80,0.0,22,27.500000000000004
PTK7,0,80,0.0,16,20.0
PSMB2,0,80,0.0,20,25.0
PRSS8,0,80,0.0,20,25.0
PRSS1,0,80,0.0,23,28.749999999999996
PPP1CB,0,80,0.0,15,18.75
POU3F4,0,80,0.0,30,37.5
RNASEH2A,0,80,0.0,21,26.25
APLNR,0,80,0.0,17,21.25
ALB,0,80,0.0,35,43.75
RHPN2,0,80,0.0,18,22.5
ACTG1,0,80,0.0,26,32.5
ZNF217,0,80,0.0,15,18.75
YES1,0,80,0.0,16,20.0
XIAP,0,80,0.0,30,37.5
VTCN1,0,80,0.0,31,38.75
CDH2,0,80,0.0,17,21.25
TRAF5,0,80,0.0,26,32.5
TP53BP1,0,80,0.0,27,33.75
TAP2,0,80,0.0,16,20.0
TAP1,0,80,0.0,16,20.0
STK40,0,80,0.0,19,23.75
STK19,0,80,0.0,16,20.0
SPRED1,0,80,0.0,30,37.5
SMYD3,0,80,0.0,26,32.5
SMC3,0,80,0.0,30,37.5
TYK2,0,80,0.0,21,26.25
CUL4A,0,80,0.0,33,41.25
CTR9,0,80,0.0,16,20.0
CRBN,0,80,0.0,28,35.0
CEP43,0,80,0.0,0,0.0
CCN6,0,80,0.0,0,0.0
CARS1,0,80,0.0,0,0.0
BACH2,0,80,0.0,32,40.0
ATXN7,0,80,0.0,35,43.75
ARFRP1,0,80,0.0,15,18.75
ATP6V1B2,0,80,0.0,26,32.5
ATP6AP1,0,80,0.0,31,38.75
ARID5A,0,80,0.0,10,12.5
ARID4B,0,80,0.0,26,32.5
ARID4A,0,80,0.0,39,48.75
ARID3C,0,80,0.0,31,38.75
ARID3B,0,80,0.0,24,30.0
ARID3A,0,80,0.0,24,30.0
ARHGEF28,0,80,0.0,24,30.0
ATXN2,0,80,0.0,20,25.0
PIK3C3,0,80,0.0,20,25.0
PGR,0,80,0.0,23,28.749999999999996
PDPK1,0,80,0.0,21,26.25
PDK1,0,80,0.0,12,15.0
PAK5,0,80,0.0,0,0.0
PAK1,0,80,0.0,19,23.75
NUF2,0,80,0.0,25,31.25
NOTCH4,0,80,0.0,16,20.0
SHQ1,0,80,0.0,30,37.5
NEGR1,0,80,0.0,25,31.25
NCOA3,0,80,0.0,14,17.5
MTAP,0,80,0.0,43,53.75
MST1,0,80,0.0,48,60.0
MSI1,0,80,0.0,19,23.75
MAPKAP1,0,80,0.0,24,30.0
MAPK3,0,80,0.0,21,26.25
IRS1,0,80,0.0,18,22.5
IRF8,0,80,0.0,32,40.0
NKX3-1,0,80,0.0,26,32.5
SHOC2,0,80,0.0,30,37.5
SH2D1A,0,80,0.0,30,37.5
