gene,mutation_count,sample_count,mutation_percentage
FUS,4,509,0.7858546168958742
RPL22,4,509,0.7858546168958742
FGFR3,4,509,0.7858546168958742
ATG5,4,509,0.7858546168958742
RAD51B,4,509,0.7858546168958742
FOXA1,4,509,0.7858546168958742
GOPC,4,509,0.7858546168958742
RAF1,4,509,0.7858546168958742
HCAR3,4,509,0.7858546168958742
DUSP16,4,509,0.7858546168958742
RAD51C,4,509,0.7858546168958742
BCL10,4,509,0.7858546168958742
EGR2,4,509,0.7858546168958742
SFRP2,4,509,0.7858546168958742
SOCS2,4,509,0.7858546168958742
TRIB3,4,509,0.7858546168958742
ZFP36L2,3,509,0.5893909626719057
ACSL3,3,509,0.5893909626719057
AKT1,3,509,0.5893909626719057
ALDH2,3,509,0.5893909626719057
TTL,3,509,0.5893909626719057
WEE1,3,509,0.5893909626719057
SLC1A2,3,509,0.5893909626719057
TLE2,3,509,0.5893909626719057
BCL3,3,509,0.5893909626719057
PTMA,3,509,0.5893909626719057
RPS3A,3,509,0.5893909626719057
H3C13,3,509,0.5893909626719057
APH1A,3,509,0.5893909626719057
AKT1S1,3,509,0.5893909626719057
ZBTB7A,3,509,0.5893909626719057
RPL10,3,509,0.5893909626719057
FOXR1,3,509,0.5893909626719057
NKX3-1,3,509,0.5893909626719057
PPP6C,3,509,0.5893909626719057
SETD7,3,509,0.5893909626719057
HEY1,3,509,0.5893909626719057
DDX41,3,509,0.5893909626719057
FAS,3,509,0.5893909626719057
FANCE,3,509,0.5893909626719057
FANCC,3,509,0.5893909626719057
FADD,3,509,0.5893909626719057
EZR,3,509,0.5893909626719057
H3C10,3,509,0.5893909626719057
H2BC5,3,509,0.5893909626719057
H2BC11,3,509,0.5893909626719057
H2AC16,3,509,0.5893909626719057
PDPK1,3,509,0.5893909626719057
PICALM,3,509,0.5893909626719057
PTPN1,3,509,0.5893909626719057
ID3,3,509,0.5893909626719057
HRAS,3,509,0.5893909626719057
CTLA4,3,509,0.5893909626719057
CENPA,3,509,0.5893909626719057
EIF1AX,3,509,0.5893909626719057
FGF2,3,509,0.5893909626719057
ETV5,3,509,0.5893909626719057
FGF7,3,509,0.5893909626719057
CD276,3,509,0.5893909626719057
CCNQ,3,509,0.5893909626719057
BABAM1,3,509,0.5893909626719057
XRCC2,3,509,0.5893909626719057
RAD52,3,509,0.5893909626719057
RUNX1,3,509,0.5893909626719057
EIF4E,3,509,0.5893909626719057
DUSP4,3,509,0.5893909626719057
SH2D1A,3,509,0.5893909626719057
RYBP,3,509,0.5893909626719057
PABPC1,3,509,0.5893909626719057
OMD,3,509,0.5893909626719057
XBP1,3,509,0.5893909626719057
SMARCB1,3,509,0.5893909626719057
SKI,3,509,0.5893909626719057
SSX1,3,509,0.5893909626719057
DDX6,3,509,0.5893909626719057
DDX5,3,509,0.5893909626719057
H4C6,3,509,0.5893909626719057
FZR1,3,509,0.5893909626719057
FSTL1,3,509,0.5893909626719057
FOLR1,3,509,0.5893909626719057
FLYWCH1,3,509,0.5893909626719057
FGF9,3,509,0.5893909626719057
STK19,3,509,0.5893909626719057
PDCD1,3,509,0.5893909626719057
IRS2,3,509,0.5893909626719057
IFNAR1,3,509,0.5893909626719057
HNF1B,3,509,0.5893909626719057
CYP2C8,3,509,0.5893909626719057
DNAJB1,3,509,0.5893909626719057
AURKB,3,509,0.5893909626719057
TFPT,3,509,0.5893909626719057
MBD4,3,509,0.5893909626719057
MAP3K6,3,509,0.5893909626719057
CHST11,3,509,0.5893909626719057
CPEB3,3,509,0.5893909626719057
HLA-C,3,509,0.5893909626719057
TPM4,3,509,0.5893909626719057
TPM3,3,509,0.5893909626719057
FGF4,3,509,0.5893909626719057
CRKL,3,509,0.5893909626719057
ARID5A,3,509,0.5893909626719057
MYC,3,509,0.5893909626719057
CRBN,3,509,0.5893909626719057
YAP1,3,509,0.5893909626719057
WWTR1,3,509,0.5893909626719057
CDK4,3,509,0.5893909626719057
PAG1,3,509,0.5893909626719057
ZRSR2,3,509,0.5893909626719057
CALR,3,509,0.5893909626719057
CCND1,3,509,0.5893909626719057
TLX1,3,509,0.5893909626719057
AJUBA,3,509,0.5893909626719057
GNA13,3,509,0.5893909626719057
NT5C3A,3,509,0.5893909626719057
RELA,3,509,0.5893909626719057
MLLT1,3,509,0.5893909626719057
MEN1,3,509,0.5893909626719057
GID4,3,509,0.5893909626719057
MAFB,3,509,0.5893909626719057
APOBEC3B,2,509,0.3929273084479371
H2BC8,2,509,0.3929273084479371
NAB2,2,509,0.3929273084479371
MYD88,2,509,0.3929273084479371
MAP2K2,2,509,0.3929273084479371
MYCL,2,509,0.3929273084479371
PAFAH1B2,2,509,0.3929273084479371
IKZF3,2,509,0.3929273084479371
NDRG1,2,509,0.3929273084479371
IRF2,2,509,0.3929273084479371
KBTBD4,2,509,0.3929273084479371
MOB3B,2,509,0.3929273084479371
NADK,2,509,0.3929273084479371
PPP4R2,2,509,0.3929273084479371
SCG5,2,509,0.3929273084479371
OLIG2,2,509,0.3929273084479371
SESN3,2,509,0.3929273084479371
PTP4A1,2,509,0.3929273084479371
IL6ST,2,509,0.3929273084479371
HNF1A,2,509,0.3929273084479371
INHA,2,509,0.3929273084479371
PIM1,2,509,0.3929273084479371
GNA11,2,509,0.3929273084479371
APEX1,2,509,0.3929273084479371
RAP1B,2,509,0.3929273084479371
PTK6,2,509,0.3929273084479371
FES,2,509,0.3929273084479371
SETD6,2,509,0.3929273084479371
PRCC,2,509,0.3929273084479371
FEV,2,509,0.3929273084479371
ASMTL,2,509,0.3929273084479371
RRAS2,2,509,0.3929273084479371
BTLA,2,509,0.3929273084479371
H3C12,2,509,0.3929273084479371
H3C1,2,509,0.3929273084479371
H2BC17,2,509,0.3929273084479371
H2BC12,2,509,0.3929273084479371
CSF1,2,509,0.3929273084479371
GNA12,2,509,0.3929273084479371
GREM1,2,509,0.3929273084479371
GNB1,2,509,0.3929273084479371
ERF,2,509,0.3929273084479371
ERCC2,2,509,0.3929273084479371
DUSP2,2,509,0.3929273084479371
DKK4,2,509,0.3929273084479371
IL10,2,509,0.3929273084479371
DDB2,2,509,0.3929273084479371
SOX21,2,509,0.3929273084479371
TCEA1,2,509,0.3929273084479371
VEGFA,2,509,0.3929273084479371
FGF8,2,509,0.3929273084479371
HDAC1,2,509,0.3929273084479371
SGK1,2,509,0.3929273084479371
ELOC,2,509,0.3929273084479371
RSPO3,2,509,0.3929273084479371
SDC4,2,509,0.3929273084479371
