gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
HSP90AB1,1,125,0.8,32,25.806451612903224
IGF2BP2,1,125,0.8,56,45.16129032258064
HSP90AA1,1,125,0.8,63,50.806451612903224
FAT1,1,125,0.8,93,75.0
HOXC11,1,125,0.8,78,62.903225806451616
KIF5B,1,125,0.8,70,56.451612903225815
HOOK3,1,125,0.8,102,82.25806451612904
GTF2I,1,125,0.8,102,82.25806451612904
GNAS,1,125,0.8,47,37.903225806451616
GPC5,1,125,0.8,94,75.80645161290323
GNAQ,1,125,0.8,61,49.193548387096776
GATA3,1,125,0.8,71,57.25806451612904
FUS,1,125,0.8,54,43.54838709677419
FLNA,1,125,0.8,36,29.03225806451613
USP1,1,125,0.8,51,41.12903225806452
TYRO3,1,125,0.8,73,58.87096774193549
TUSC3,1,125,0.8,105,84.67741935483872
AKAP9,1,125,0.8,103,83.06451612903226
AFF4,1,125,0.8,84,67.74193548387096
AFDN,1,125,0.8,0,0.0
ACVR2A,1,125,0.8,43,34.67741935483871
ACSL6,1,125,0.8,84,67.74193548387096
STAT2,0,125,0.0,78,62.903225806451616
SRP72,0,125,0.0,84,67.74193548387096
SQSTM1,0,125,0.0,82,66.12903225806451
ARHGEF12,0,125,0.0,104,83.87096774193549
ARHGEF10L,0,125,0.0,45,36.29032258064516
ARHGEF10,0,125,0.0,105,84.67741935483872
ARHGAP5,0,125,0.0,56,45.16129032258064
ARHGAP26,0,125,0.0,84,67.74193548387096
ARAF,0,125,0.0,39,31.451612903225808
AR,0,125,0.0,39,31.451612903225808
APOBEC3B,0,125,0.0,71,57.25806451612904
APC,0,125,0.0,86,69.35483870967742
AMER1,0,125,0.0,38,30.64516129032258
ALK,0,125,0.0,52,41.935483870967744
ALDH2,0,125,0.0,73,58.87096774193549
AKT3,0,125,0.0,63,50.806451612903224
FLT4,0,125,0.0,82,66.12903225806451
FLT3,0,125,0.0,97,78.2258064516129
FLI1,0,125,0.0,104,83.87096774193549
FLCN,0,125,0.0,65,52.41935483870967
FKBP9,0,125,0.0,109,87.90322580645162
FIP1L1,0,125,0.0,83,66.93548387096774
FHIT,0,125,0.0,52,41.935483870967744
FH,0,125,0.0,65,52.41935483870967
XRCC1,0,125,0.0,67,54.03225806451613
WWP1,0,125,0.0,104,83.87096774193549
WEE1,0,125,0.0,89,71.7741935483871
