gene,mutation_count,sample_count,mutation_percentage
SAMHD1,0,80,0.0
RRAGC,0,80,0.0
TRIM49C,0,80,0.0
TFAP4,0,80,0.0
KMT2B,0,80,0.0
ZNF208,0,80,0.0
EPHA2,0,80,0.0
ING1,0,80,0.0
KLHL6,0,80,0.0
FAM174B,0,80,0.0
ZNF721,0,80,0.0
IRAK1,0,80,0.0
PRKCD,0,80,0.0
KDM3B,0,80,0.0
NXF1,0,80,0.0
RBM39,0,80,0.0
EGR2,0,80,0.0
CD58,0,80,0.0
ZNF814,0,80,0.0
DTX1,0,80,0.0
DIS3,0,80,0.0
BMP6,0,80,0.0
RPS3A,0,80,0.0
IRF1,0,80,0.0
SIN3A,0,80,0.0
PER3,0,80,0.0
DHX9,0,80,0.0
TCF4,0,80,0.0
MAP3K14,0,80,0.0
INHBA,0,80,0.0
ERRFI1,0,80,0.0
DNMT1,0,80,0.0
BCL2L1,0,80,0.0
ALOX12B,0,80,0.0
RPTOR,0,80,0.0
ABCC4,0,80,0.0
RAD51,0,80,0.0
PDCD1,0,80,0.0
MRE11,0,80,0.0
MCL1,0,80,0.0
IRS2,0,80,0.0
INPP4B,0,80,0.0
IGF1R,0,80,0.0
FLT1,0,80,0.0
RICTOR,0,80,0.0
ABRAXAS1,0,80,0.0
XRCC2,0,80,0.0
VEGFA,0,80,0.0
TRAF2,0,80,0.0
TEK,0,80,0.0
STAT5A,0,80,0.0
RAD54L,0,80,0.0
MST1R,0,80,0.0
RAD51D,0,80,0.0
PRKN,0,80,0.0
PRKCI,0,80,0.0
PLCG2,0,80,0.0
PIK3CG,0,80,0.0
PIK3C2G,0,80,0.0
PARP1,0,80,0.0
NUP93,0,80,0.0
RAD52,0,80,0.0
CCAR1,0,80,0.0
ESRRA,0,80,0.0
ATG7,0,80,0.0
MARK2,0,80,0.0
MDGA2,0,80,0.0
ZBTB48,0,80,0.0
HLA-C,0,80,0.0
FGF4,0,80,0.0
SMARCA2,0,80,0.0
TRMT12,0,80,0.0
PEG3,0,80,0.0
LPA,0,80,0.0
CCNT1,0,80,0.0
NPRL2,0,80,0.0
ZNF780A,0,80,0.0
ALPK1,0,80,0.0
PTPN3,0,80,0.0
FGF3,0,80,0.0
FGF19,0,80,0.0
EPHB1,0,80,0.0
CRKL,0,80,0.0
CHEK1,0,80,0.0
CDKN2B,0,80,0.0
CDK8,0,80,0.0
FGD5,0,80,0.0
AURKA,0,80,0.0
ZNF274,0,80,0.0
CHD7,0,80,0.0
CHRDL1,0,80,0.0
UBE2A,0,80,0.0
MIB2,0,80,0.0
REST,0,80,0.0
MCM7,0,80,0.0
AURKB,0,80,0.0
IKZF2,0,80,0.0
ID1,0,80,0.0
HTATIP2,0,80,0.0
HSD17B2,0,80,0.0
HOXA3,0,80,0.0
HNF1B,0,80,0.0
HFE,0,80,0.0
H4C6,0,80,0.0
ADGRA2,0,80,0.0
H3C15,0,80,0.0
GTSE1,0,80,0.0
GRB7,0,80,0.0
GEN1,0,80,0.0
GADD45B,0,80,0.0
FZR1,0,80,0.0
FSTL1,0,80,0.0
FOXN4,0,80,0.0
FOLR1,0,80,0.0
H3P6,0,80,0.0
MKNK1,0,80,0.0
MIDEAS,0,80,0.0
MIB1,0,80,0.0
MEF2D,0,80,0.0
MBD6,0,80,0.0
MBD4,0,80,0.0
MAP4K4,0,80,0.0
MAP3K21,0,80,0.0
INPP5D,0,80,0.0
MAGI2,0,80,0.0
LRP6,0,80,0.0
LRP5,0,80,0.0
LGR5,0,80,0.0
KLF3,0,80,0.0
KLF2,0,80,0.0
KDM5D,0,80,0.0
IQGAP1,0,80,0.0
INTS6,0,80,0.0
MAL2,0,80,0.0
DPYD,0,80,0.0
DKK4,0,80,0.0
DKK3,0,80,0.0
DKK2,0,80,0.0
DKK1,0,80,0.0
DHX15,0,80,0.0
DDX4,0,80,0.0
DAZAP1,0,80,0.0
FOLH1,0,80,0.0
CTDNEP1,0,80,0.0
CSF1,0,80,0.0
CPS1,0,80,0.0
CKS1B,0,80,0.0
CILK1,0,80,0.0
CHTF8,0,80,0.0
CHN1,0,80,0.0
CDKN1C,0,80,0.0
CDH4,0,80,0.0
CYP17A1,0,80,0.0
FLYWCH1,0,80,0.0
FGF9,0,80,0.0
FGF8,0,80,0.0
FGF7,0,80,0.0
FGF5,0,80,0.0
FGF2,0,80,0.0
FGF12,0,80,0.0
FGF1,0,80,0.0
FBXW2,0,80,0.0
DUSP2,0,80,0.0
FANCM,0,80,0.0
FAF1,0,80,0.0
EXOSC6,0,80,0.0
ERCC1,0,80,0.0
ELP2,0,80,0.0
ELL2,0,80,0.0
EIF2B1,0,80,0.0
