gene,mutation_count,sample_count,mutation_percentage
DGCR8,8,408,1.9607843137254901
NRAS,8,408,1.9607843137254901
TOP1,8,408,1.9607843137254901
ZMYM2,8,408,1.9607843137254901
ID1,8,408,1.9607843137254901
AKT3,8,408,1.9607843137254901
CARS1,8,408,1.9607843137254901
MSH3,8,408,1.9607843137254901
RAD51,8,408,1.9607843137254901
PASK,8,408,1.9607843137254901
PCSK7,8,408,1.9607843137254901
BTG2,8,408,1.9607843137254901
SH3GL1,8,408,1.9607843137254901
CDK8,8,408,1.9607843137254901
ZBTB48,8,408,1.9607843137254901
STAT6,8,408,1.9607843137254901
IGF2BP2,8,408,1.9607843137254901
IL6ST,8,408,1.9607843137254901
RBFOX1,8,408,1.9607843137254901
U2AF2,8,408,1.9607843137254901
GAB1,8,408,1.9607843137254901
TRMT12,8,408,1.9607843137254901
SMO,8,408,1.9607843137254901
SNX29,8,408,1.9607843137254901
TGFBR1,8,408,1.9607843137254901
TCF12,8,408,1.9607843137254901
MAP3K21,8,408,1.9607843137254901
MAP4K4,8,408,1.9607843137254901
PIK3R1,8,408,1.9607843137254901
MTHFD2,8,408,1.9607843137254901
JAK2,8,408,1.9607843137254901
PPP3CA,8,408,1.9607843137254901
DCTN1,8,408,1.9607843137254901
MED23,8,408,1.9607843137254901
BMP6,8,408,1.9607843137254901
TRIP13,8,408,1.9607843137254901
CDK6,8,408,1.9607843137254901
FGF12,8,408,1.9607843137254901
TIPARP,8,408,1.9607843137254901
ASPSCR1,8,408,1.9607843137254901
RAP1GDS1,8,408,1.9607843137254901
WDCP,8,408,1.9607843137254901
TRIM27,8,408,1.9607843137254901
AKT1,7,408,1.715686274509804
XRCC1,7,408,1.715686274509804
FH,7,408,1.715686274509804
FGFR4,7,408,1.715686274509804
FBLN2,7,408,1.715686274509804
FBXO11,7,408,1.715686274509804
FYN,7,408,1.715686274509804
FOXL2,7,408,1.715686274509804
RSPO2,7,408,1.715686274509804
ATXN2,7,408,1.715686274509804
REST,7,408,1.715686274509804
MRE11,7,408,1.715686274509804
ADGRA2,7,408,1.715686274509804
GMPS,7,408,1.715686274509804
PPP2R1A,7,408,1.715686274509804
SBDS,7,408,1.715686274509804
GAS7,7,408,1.715686274509804
RAD51D,7,408,1.715686274509804
GAB2,7,408,1.715686274509804
FRS2,7,408,1.715686274509804
IL21R,7,408,1.715686274509804
NCAPH,7,408,1.715686274509804
RIPK1,7,408,1.715686274509804
NOD1,7,408,1.715686274509804
TAF15,7,408,1.715686274509804
CBL,7,408,1.715686274509804
CCNT1,7,408,1.715686274509804
MYBL1,7,408,1.715686274509804
ESR1,7,408,1.715686274509804
ERG,7,408,1.715686274509804
EWSR1,7,408,1.715686274509804
IL7R,7,408,1.715686274509804
HDAC4,7,408,1.715686274509804
