gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
PC,0,80,0.0,11,13.750000000000002
PASK,0,80,0.0,10,12.5
PARP3,0,80,0.0,44,55.00000000000001
PARP2,0,80,0.0,4,5.0
SERP2,0,80,0.0,9,11.25
ONECUT2,0,80,0.0,3,3.75
NUTM2A,0,80,0.0,1,1.25
NQO1,0,80,0.0,18,22.5
NOD1,0,80,0.0,8,10.0
NHERF1,0,80,0.0,0,0.0
NBEAP1,0,80,0.0,7,8.75
MYO18A,0,80,0.0,10,12.5
MYBL1,0,80,0.0,54,67.5
MTHFD2,0,80,0.0,10,12.5
PAK3,0,80,0.0,23,28.749999999999996
SEPTIN9,0,80,0.0,0,0.0
SEPTIN5,0,80,0.0,0,0.0
SEC31A,0,80,0.0,7,8.75
SAMD9L,0,80,0.0,7,8.75
SAMD9,0,80,0.0,7,8.75
S1PR2,0,80,0.0,8,10.0
RUNX2,0,80,0.0,37,46.25
RPS6KB1,0,80,0.0,13,16.25
RPS15,0,80,0.0,7,8.75
POLH,0,80,0.0,39,48.75
RNASEH2B,0,80,0.0,9,11.25
RIOK2,0,80,0.0,6,7.5
REV3L,0,80,0.0,29,36.25
RASGEF1A,0,80,0.0,1,1.25
PSMB2,0,80,0.0,25,31.25
PRSS8,0,80,0.0,7,8.75
PRSS1,0,80,0.0,8,10.0
PPP1CB,0,80,0.0,12,15.0
POU3F4,0,80,0.0,23,28.749999999999996
POU3F2,0,80,0.0,29,36.25
RNF217-AS1,0,80,0.0,0,0.0
ARFRP1,0,80,0.0,10,12.5
APLNR,0,80,0.0,10,12.5
ALB,0,80,0.0,7,8.75
AGO1,0,80,0.0,24,30.0
ACTG1,0,80,0.0,14,17.5
ZNF217,0,80,0.0,9,11.25
YES1,0,80,0.0,2,2.5
XIAP,0,80,0.0,23,28.749999999999996
XBP1,0,80,0.0,6,7.5
CDKN1C,0,80,0.0,12,15.0
UPF1,0,80,0.0,6,7.5
TYK2,0,80,0.0,7,8.75
TRAF5,0,80,0.0,12,15.0
TP53BP1,0,80,0.0,6,7.5
TAP2,0,80,0.0,43,53.75
TAP1,0,80,0.0,43,53.75
STK40,0,80,0.0,24,30.0
STK19,0,80,0.0,43,53.75
SPRED1,0,80,0.0,6,7.5
VTCN1,0,80,0.0,21,26.25
CYP19A1,0,80,0.0,6,7.5
CUL4A,0,80,0.0,12,15.0
CTR9,0,80,0.0,12,15.0
CRBN,0,80,0.0,44,55.00000000000001
CEP43,0,80,0.0,0,0.0
CCN6,0,80,0.0,0,0.0
CARS1,0,80,0.0,0,0.0
CAD,0,80,0.0,12,15.0
BRSK1,0,80,0.0,5,6.25
ARHGEF28,0,80,0.0,6,7.5
ATXN7,0,80,0.0,44,55.00000000000001
ATXN2,0,80,0.0,5,6.25
ATP6V1B2,0,80,0.0,39,48.75
ATP6AP1,0,80,0.0,24,30.0
ARID5A,0,80,0.0,8,10.0
ARID4B,0,80,0.0,13,16.25
